ID P.F,NOMBRE FANTASIA,PROV,DEP,SEGMENTO,SUBSEGMENTACION,STOCK ROLLO,STOCK RESMA,STOCK SUBE,STOCK PRISMA
6949727,PAGOS AGUERO,FORMOSA,1,5.D,6,"1,253","0,500","0,000","0,000"
11949799,PAGOS AGUS,BUENOS AIRES,1,3.B,4,"6,903","0,000","0,000","10,000"
13049134,PAGOS AGUSTINA,BUENOS AIRES,1,N,2,"0,000","0,000","0,000","0,000"
13049609,PAGOS ALBERTI,BUENOS AIRES,1,N,2,"1,000","0,000","0,000","4,000"
6149404,PAGOS ALDANA,MENDOZA,1,5.D,6,"1,135","0,000","0,000","2,000"
12649305,PAGOS ALEM SAN JUAN,SAN JUAN,1,5.D,6,"0,751","0,468","0,000","3,961"
6149436,PAGOS ALGARROBAL,MENDOZA,1,2.A,3,"4,279","-0,377","0,000","2,530"
12149167,PAGOS ALGO RICO,MENDOZA,1,N,2,"3,348","0,498","0,000","0,000"
12849106,PAGOS ALMA Y PIA,BUENOS AIRES,1,N,2,"1,500","0,444","0,000","0,000"
7249238,PAGOS ALMAFUERTE,CORDOBA,1,N,2,"0,507","-0,110","0,000","1,500"
13049221,PAGOS ALMAGRO,CAPITAL FEDERAL,1,5.D,6,"2,961","0,000","0,000","0,000"
6149407,PAGOS AMAPOLAS,MENDOZA,1,N,2,"0,000","0,000","0,000","0,000"
7249201,PAGOS AMBAR,ENTRE RIOS,1,N,2,"3,004","0,000","0,000","0,000"
10349397,PAGOS AMELIA,SANTIAGO DEL ESTERO,1,3.B,4,"1,528","0,000","0,000","3,592"
6149389,PAGOS ANCHORENA,MENDOZA,1,N,2,"12,435","1,123","0,000","0,000"
6349408,PAGOS ANDRESITO,MISIONES,1,2.A,3,"1,476","0,594","0,000","3,817"
7849105,PAGOS ANGUI,BUENOS AIRES,1,N,2,"0,000","0,000","0,000","0,000"
12949036,PAGOS ANTAGELU,SAN JUAN,1,N,2,"2,706","0,500","0,000","0,000"
10349209,PAGOS ANTU,RIO NEGRO,1,1.VIP,2,"5,006","0,000","0,000","3,000"
13049440,PAGOS AVENIDA,FORMOSA,1,N,2,"2,375","0,000","0,000","1,781"
12649589,PAGOS BARBI,BUENOS AIRES,1,N,2,"1,258","0,000","0,000","0,000"
8749398,PAGOS BELGRANO,MENDOZA,1,1.VIP,2,"5,934","3,272","0,000","12,000"
9749611,PAGOS BELU 1,CORRIENTES,1,3.B,4,"1,000","2,386","0,000","1,000"
9749612,PAGOS BELU 2,CORRIENTES,1,2.A,3,"7,916","6,928","0,000","1,000"
7449198,PAGOS BICHITO DE LUZ,SAN JUAN,1,3.B,4,"4,735","0,000","0,000","10,652"
12649443,PAGOS BINGO,CORDOBA,1,4.C,4,"-0,296","0,500","0,000","0,566"
11849273,PAGOS BLANES COLONIA,CHACO,1,N,2,"0,000","0,064","0,000","0,000"
8149688,PAGOS BLANES RESISTENCIA,CHACO,1,2.A,3,"8,365","0,096","0,000","1,000"
6949778,PAGOS BOULEVARD 31,MENDOZA,1,N,2,"0,000","0,000","0,000","0,000"
13049769,PAGOS CABALLITO,CAPITAL FEDERAL,1,3.B,4,"31,551","-1,875","0,000","28,640"
10349140,PAGOS CABAS,FORMOSA,1,4.C,4,"-0,060","0,000","0,000","1,000"
5749026,PAGOS CALAFATE,SANTA CRUZ,1,1.VIP,2,"1,479","0,000","0,000","2,000"
6149536,PAGOS CALLE 5,SAN JUAN,1,N,2,"4,494","0,000","0,000","0,000"
8249181,PAGOS CAMIYA,BUENOS AIRES,1,4.C,4,"4,267","0,000","0,000","5,000"
7449251,PAGOS CAMPANINI,SANTIAGO DEL ESTERO,1,5.D,6,"1,954","0,000","0,000","1,000"
11949760,PAGOS CANDY PARTY,NEUQUEN,1,3.B,4,"-0,052","-0,036","0,000","4,872"
9149139,PAGOS CARLA,BUENOS AIRES,1,N,2,"0,226","-0,184","0,000","-0,100"
6149574,PAGOS CASA MONTILLA,SAN JUAN,1,N,2,"4,339","0,000","0,000","0,000"
90049176,PAGOS CASANOVA,BUENOS AIRES,1,N,2,"0,000","0,000","0,000","0,000"
5249153,PAGOS CASSARINO I,BUENOS AIRES,1,5.D,6,"1,636","0,000","0,000","6,000"
5249149,PAGOS CASSARINO II,BUENOS AIRES,1,4.C,4,"1,070","0,000","0,000","7,692"
5249156,PAGOS CASSARINO III,BUENOS AIRES,1,5.D,6,"-0,008","0,000","0,000","0,981"
5249158,PAGOS CASSARINO IV,BUENOS AIRES,1,5.D,6,"-0,009","0,000","0,000","-0,015"
5249155,PAGOS CASSARINO IX,BUENOS AIRES,1,5.D,6,"0,963","0,000","0,000","2,000"
5249150,PAGOS CASSARINO V,BUENOS AIRES,1,5.D,6,"0,236","0,000","0,000","4,918"
5249159,PAGOS CASSARINO VI,BUENOS AIRES,1,4.C,4,"0,516","0,000","0,000","2,845"
5249152,PAGOS CASSARINO VII,BUENOS AIRES,1,5.D,6,"-0,002","0,000","0,000","0,000"
5249154,PAGOS CASSARINO VIII,BUENOS AIRES,1,5.D,6,"-0,008","0,000","0,000","-0,023"
5249151,PAGOS CASSARINO X,BUENOS AIRES,1,5.D,6,"0,000","0,000","0,000","0,000"
5249157,PAGOS CASSARINO XI,BUENOS AIRES,1,5.D,6,"-0,002","0,000","0,000","1,000"
5249148,PAGOS CASSARINO XII,BUENOS AIRES,1,5.D,6,"0,407","0,000","0,000","1,000"
5249169,PAGOS CASSARINO XIII,BUENOS AIRES,1,N,2,"0,000","0,000","0,000","0,000"
5249170,PAGOS CASSARINO XV,BUENOS AIRES,1,5.D,6,"0,000","0,000","0,000","0,000"
5249167,PAGOS CASSARINO XVI,BUENOS AIRES,1,5.D,6,"0,000","0,000","0,000","0,000"
12749391,PAGOS CASTRILLO,BUENOS AIRES,1,4.C,4,"1,840","0,000","0,000","2,786"
12649521,PAGOS CASURA,SAN LUIS,1,N,2,"1,589","0,000","0,000","0,000"
8249118,PAGOS CATA LUJAN,MENDOZA,1,N,2,"0,000","0,000","0,000","0,000"
11649391,PAGOS CELESTE,BUENOS AIRES,1,5.D,6,"0,699","0,000","0,000","1,000"
7949081,PAGOS CENTENARIO,CORRIENTES,1,2.A,3,"3,989","0,000","0,000","0,000"
10449026,PAGOS CENTENARIO,SAN LUIS,1,N,2,"5,622","0,720","0,000","4,000"
7849103,PAGOS CENTRO,BUENOS AIRES,1,5.D,6,"7,865","0,000","0,000","8,000"
12749125,PAGOS CERVANTES,RIO NEGRO,1,3.B,4,"2,435","1,630","0,000","2,402"
6149427,PAGOS CHACRAS DE CORIA,MENDOZA,1,3.B,4,"6,538","0,952","0,000","14,000"
12749102,PAGOS CHIAVASSA,ENTRE RIOS,1,1.VIP,2,"2,055","7,016","0,000","1,351"
10349322,PAGOS CHOS MALAL,NEUQUEN,1,4.C,4,"1,972","0,886","0,000","6,000"
12449624,PAGOS CHULA,CHACO,1,4.C,4,"-0,088","0,504","0,000","0,985"
6149613,PAGOS CHULA II,CHACO,1,4.C,4,"-0,021","0,000","0,000","1,000"
90049147,PAGOS CIPOLLETTI,RIO NEGRO,1,N,2,"3,486","0,332","0,000","0,000"
8149644,PAGOS CONCARAN,SAN LUIS,1,3.B,4,"2,606","-0,075","0,000","1,799"
7149138,PAGOS COSQUIN,CAPITAL FEDERAL,1,5.D,6,"0,000","0,000","0,000","0,000"
9149075,PAGOS CUENCA,CAPITAL FEDERAL,1,N,2,"0,511","0,000","0,000","0,000"
11649377,PAGOS CYBER SERVICIOS,SAN JUAN,1,4.C,4,"-0,164","0,480","0,000","5,000"
12749281,PAGOS D AMBROSIO,RIO NEGRO,1,N,2,"0,369","0,414","0,000","0,000"
11949927,PAGOS DANSI,BUENOS AIRES,1,N,2,"7,053","0,765","0,000","0,000"
12749273,PAGOS DARDO SILVA,FORMOSA,1,5.D,6,"0,078","0,500","0,000","0,000"
12749364,PAGOS DE VILLA LARCA,SAN LUIS,1,5.D,6,"2,183","0,614","0,000","1,000"
9749723,PAGOS DEL MITRE,SAN LUIS,1,4.C,4,"0,000","0,000","0,000","1,000"
6149438,PAGOS DISTRIBUIDORA LAS PIBAS,MENDOZA,1,1.VIP,2,"4,228","2,547","0,000","2,778"
6149400,PAGOS DON AGUSTIN,MENDOZA,1,1.VIP,2,"5,179","0,000","0,000","1,000"
6149454,PAGOS DR. MORENO,MENDOZA,1,N,2,"5,408","1,058","0,000","0,000"
12649730,PAGOS EL 55,BUENOS AIRES,1,5.D,6,"-0,167","0,000","0,000","-0,021"
12849447,PAGOS EL ALMENDRO,MENDOZA,1,3.B,4,"38,782","0,988","0,000","4,000"
11449136,PAGOS EL ARCO,MENDOZA,1,N,2,"2,132","0,500","0,000","0,000"
12849536,PAGOS EL CUERVO,BUENOS AIRES,1,N,2,"0,000","0,430","0,000","0,000"
6149513,PAGOS EL GANADOR,SAN JUAN,1,1.VIP,2,"3,737","-0,108","0,000","8,004"
10349112,PAGOS EL HOYO,CHUBUT,1,4.C,4,"0,000","0,000","0,000","2,000"
12849345,PAGOS EL MONTANES,MENDOZA,1,1.VIP,2,"0,829","0,000","0,000","3,000"
10349272,PAGOS EL PADRINO,TIERRA DEL FUEGO,1,4.C,4,"1,217","0,816","0,000","0,000"
12949542,PAGOS EL PAYADOR,BUENOS AIRES,1,2.A,3,"6,166","0,000","0,000","2,979"
12749343,PAGOS EL SEGURO,BUENOS AIRES,1,4.C,4,"-0,170","-0,166","0,000","2,920"
12449774,PAGOS ELIAS,FORMOSA,1,N,2,"2,727","0,897","0,000","0,000"
13049140,PAGOS ESMILCE,BUENOS AIRES,1,1.VIP,2,"1,965","0,000","0,000","1,998"
6149593,PAGOS EVELYN,BUENOS AIRES,1,5.D,6,"0,000","0,000","0,000","0,000"
11949902,PAGOS EZEIZA,BUENOS AIRES,1,1.VIP,2,"2,002","2,063","0,000","0,553"
6149561,PAGOS FANTASIA HERCULES,MENDOZA,1,N,2,"0,000","0,000","0,000","0,000"
6149543,PAGOS FEEECRA,SAN JUAN,1,N,2,"0,000","0,402","0,000","0,000"
7249095,PAGOS FORMOSA,FORMOSA,1,1.VIP,2,"5,485","5,000","0,000","2,578"
6649041,PAGOS FORTIN,FORMOSA,1,N,2,"0,000","0,000","0,000","0,000"
11949978,PAGOS GABRIELA MORALES,CHACO,1,4.C,4,"0,818","0,500","0,000","4,926"
12749346,PAGOS GALAN,BUENOS AIRES,1,N,2,"0,915","0,000","0,000","0,000"
12149065,PAGOS GAUDE,CORDOBA,1,4.C,4,"0,595","0,000","0,000","4,807"
12649425,PAGOS GENA,ENTRE RIOS,1,4.C,4,"1,742","0,500","0,000","3,000"
12649066,PAGOS GOI,CHACO,1,1.VIP,2,"2,256","0,645","0,000","3,644"
10349457,PAGOS GUEMES,BUENOS AIRES,1,N,2,"0,423","0,000","0,000","1,968"
6149552,PAGOS GUEVARA,SAN JUAN,1,3.B,4,"5,772","0,206","0,000","9,000"
12949389,PAGOS GUILLERMINA,CAPITAL FEDERAL,1,5.D,6,"3,973","0,000","0,000","3,000"
12449541,PAGOS HERNAN MAIDANA,CHACO,1,1.VIP,2,"0,718","0,900","0,000","2,000"
12849826,PAGOS HERNAN MAIDANA 2,CHACO,1,5.D,6,"1,623","0,000","0,000","4,000"
12749141,PAGOS HUERGO II,RIO NEGRO,1,4.C,4,"7,300","0,678","0,000","1,608"
6649083,PAGOS INAKI,SAN JUAN,1,N,2,"-0,228","-0,100","0,000","-0,143"
10349261,PAGOS ISAIAS 41.4,BUENOS AIRES,1,1.VIP,2,"7,563","3,364","0,000","3,569"
12749066,PAGOS J Y M,ENTRE RIOS,1,4.C,4,"0,335","0,000","0,000","1,726"
12849322,PAGOS JA,BUENOS AIRES,1,N,2,"1,740","0,976","0,000","0,000"
12849631,PAGOS JARDIN,SANTIAGO DEL ESTERO,1,2.A,3,"1,834","0,332","0,000","5,651"
6949773,PAGOS JIREH,MENDOZA,1,3.B,4,"35,704","-0,006","0,000","55,476"
11649386,PAGOS JONY,BUENOS AIRES,1,2.A,3,"2,037","0,000","0,000","3,000"
12949568,PAGOS JUSTA LIMA,BUENOS AIRES,1,5.D,6,"0,000","0,000","0,000","0,000"
6149559,PAGOS KAMARU,SAN JUAN,1,N,2,"2,426","0,786","0,000","0,000"
10049076,PAGOS KAYAM,LA RIOJA,1,4.C,4,"0,000","0,408","0,000","0,000"
5849019,PAGOS KAYAM II SHOPPING VIEJA,LA RIOJA,1,3.B,4,"1,202","0,386","0,000","4,000"
12849841,PAGOS KIOSCO EBAG,MENDOZA,1,3.B,4,"0,593","0,838","0,000","8,307"
12949398,PAGOS KIOSCO LA FAMILIA,CAPITAL FEDERAL,1,N,2,"0,000","0,000","0,000","0,000"
12849097,PAGOS KIOSCO SANTA BARBARA,MENDOZA,1,5.D,6,"1,411","0,492","0,000","0,000"
12149178,PAGOS KRYPTO,MENDOZA,1,4.C,4,"2,452","2,000","0,000","9,000"
8249125,PAGOS LA CABANA,SAN JUAN,1,N,2,"0,985","0,000","0,000","0,000"
9749369,PAGOS LA DORMIDA,MENDOZA,1,4.C,4,"1,691","0,998","0,000","2,000"
12849629,PAGOS LA JOROBA,SAN JUAN,1,N,2,"1,545","0,392","0,000","0,000"
6149721,PAGOS LA MUEBLERIA,MENDOZA,1,5.D,6,"-0,221","0,000","0,000","-0,114"
5749049,PAGOS LA PIZZERIA,MENDOZA,1,N,2,"0,690","0,428","0,000","0,000"
12849575,PAGOS LA PLAZA,MENDOZA,1,1.VIP,2,"10,859","4,834","0,000","9,166"
7449277,PAGOS LA TIENDA,MENDOZA,1,N,2,"-0,550","-0,010","0,000","-0,561"
12749345,PAGOS LACROZE,CAPITAL FEDERAL,1,1.VIP,2,"4,430","4,000","0,000","1,971"
6149488,PAGOS LAFF,MENDOZA,1,2.A,3,"3,685","-0,280","0,000","4,659"
13049581,PAGOS LANUS,BUENOS AIRES,1,N,2,"0,000","0,000","0,000","0,000"
90049075,PAGOS LAUTARO,BUENOS AIRES,1,1.VIP,2,"4,896","0,000","0,000","2,776"
11149100,PAGOS LAVALLE,JUJUY,1,5.D,6,"-0,229","0,000","0,000","-0,084"
12149229,PAGOS LIBERTAD,BUENOS AIRES,1,N,2,"0,000","0,000","0,000","0,000"
12949545,PAGOS LIBERTAD,JUJUY,1,4.C,4,"5,865","0,000","0,000","2,673"
12949661,PAGOS LINIERS,CAPITAL FEDERAL,1,N,2,"0,000","0,000","0,000","0,000"
12749505,PAGOS LORENA,BUENOS AIRES,1,5.D,6,"3,664","0,000","0,000","3,000"
12749400,PAGOS LOS BOULEVARES,CORDOBA,1,N,2,"1,848","0,000","0,000","0,000"
6149550,PAGOS LOS TRES PATITOS,SAN JUAN,1,N,2,"2,625","0,473","0,000","0,000"
13049706,PAGOS LS,BUENOS AIRES,1,5.D,6,"0,000","0,000","0,000","0,000"
13049823,PAGOS LS II,BUENOS AIRES,1,4.C,4,"7,459","-0,180","0,000","4,441"
13049701,PAGOS LUCAS,BUENOS AIRES,1,N,2,"0,000","0,000","0,000","0,000"
8749155,PAGOS LUCERO,MENDOZA,1,N,2,"0,743","0,390","0,000","0,000"
6249152,PAGOS MAINQUE,RIO NEGRO,1,4.C,4,"4,074","0,000","0,000","4,642"
12449682,PAGOS MAINQUE,RIO NEGRO,1,N,2,"10,119","1,916","0,000","0,000"
12949118,PAGOS MA-KAR,MENDOZA,1,N,2,"3,591","0,412","0,000","0,000"
9749639,PAGOS MALBEC,BUENOS AIRES,1,N,2,"3,082","0,492","0,000","0,000"
10349440,PAGOS MARANHATA,CAPITAL FEDERAL,1,3.B,4,"7,488","0,000","0,000","4,306"
13049754,PAGOS MARANHATA,CAPITAL FEDERAL,1,N,2,"5,593","-1,118","0,000","5,011"
11649382,PAGOS MARCE,BUENOS AIRES,1,2.A,3,"3,263","0,000","0,000","9,652"
13049507,PAGOS MARCE II,BUENOS AIRES,1,N,2,"4,231","0,000","0,000","4,549"
12649407,PAGOS MAR-LU,ENTRE RIOS,1,N,2,"0,038","1,390","0,000","0,000"
12849229,PAGOS MATTI LA TERMINAL,RIO NEGRO,1,2.A,3,"7,617","2,388","0,000","6,519"
12849338,PAGOS MAZA,MENDOZA,1,N,2,"0,637","0,500","0,000","0,000"
6149421,PAGOS MEGLIOLI,SAN JUAN,1,N,2,"2,498","0,000","0,000","0,000"
12149181,PAGOS METENKANIC II,SALTA,1,1.VIP,2,"3,598","1,486","0,000","12,797"
12949381,PAGOS MI ESPERANZA,CAPITAL FEDERAL,1,4.C,4,"3,353","0,000","0,000","3,982"
12949363,PAGOS MICHELLE,CAPITAL FEDERAL,1,4.C,4,"2,672","0,000","0,000","2,000"
12949541,PAGOS MIGUEL ANGEL,BUENOS AIRES,1,3.B,4,"1,926","0,000","0,000","2,336"
13049018,PAGOS MOLI,BUENOS AIRES,1,1.VIP,2,"6,278","0,016","0,000","3,083"
10349442,PAGOS MOLINA,MENDOZA,1,4.C,4,"1,792","0,000","0,000","9,248"
13049393,PAGOS MORENO,BUENOS AIRES,1,5.D,6,"0,000","0,000","0,000","0,000"
12449930,PAGOS NATEL,BUENOS AIRES,1,N,2,"1,499","0,000","0,000","0,000"
12749285,PAGOS NC I,BUENOS AIRES,1,N,2,"3,956","0,500","0,000","0,000"
12749284,PAGOS NC II,BUENOS AIRES,1,4.C,4,"3,407","2,000","0,000","8,000"
9749633,PAGOS NOE,BUENOS AIRES,1,3.B,4,"3,746","0,618","0,000","6,600"
12749652,PAGOS NORTE,BUENOS AIRES,1,N,2,"1,377","-0,214","0,000","1,499"
12449013,PAGOS OCIO 1,CORDOBA,1,1.VIP,2,"7,163","1,446","0,000","25,000"
6149525,PAGOS OLIVIA,SAN JUAN,1,3.B,4,"3,489","2,022","0,000","8,000"
10449068,PAGOS ONCE,NEUQUEN,1,5.D,6,"3,191","0,390","0,000","0,000"
12349060,PAGOS ONIRA,FORMOSA,1,N,2,"4,310","1,994","0,000","0,000"
8149972,PAGOS OP SEGUROS,SAN JUAN,1,4.C,4,"0,171","0,962","0,000","3,897"
6149578,PAGOS ORGANIZACION LOBILLO & ASOCIADOS,SAN JUAN,1,4.C,4,"1,756","0,000","0,000","2,893"
12649390,PAGOS PABLO CASTRO,MENDOZA,1,N,2,"10,417","0,500","0,000","0,000"
7149035,PAGOS PAEZ MARINA SOLEDAD,CORDOBA,1,N,2,"1,904","0,000","0,000","0,000"
13049148,PAGOS PALU,BUENOS AIRES,1,N,2,"0,000","0,000","0,000","0,000"
12849970,PAGOS PATRICIA,BUENOS AIRES,1,3.B,4,"2,924","0,000","0,000","4,557"
12949378,PAGOS PEATONAL BOULOGNE,BUENOS AIRES,1,1.VIP,2,"3,850","0,000","0,000","1,896"
13049613,PAGOS PEDERNERA,SAN LUIS,1,N,2,"4,410","0,000","0,000","4,000"
7149067,PAGOS PERITO,SANTA CRUZ,1,N,2,"0,000","0,000","0,000","0,000"
6149491,PAGOS PIE DE PALO,SAN JUAN,1,3.B,4,"-0,418","-0,088","0,000","5,758"
9749724,PAGOS PIPI S,MENDOZA,1,2.A,3,"2,640","0,000","0,000","2,314"
11949940,PAGOS POLIRUBRO EL TURQUITO,SAN JUAN,1,4.C,4,"-0,046","0,094","0,000","7,933"
6149588,PAGOS POR AMOR A MAITE,SAN JUAN,1,1.VIP,2,"4,833","0,000","0,000","2,662"
12849418,PAGOS POSAMAY,BUENOS AIRES,1,1.VIP,2,"11,882","8,686","0,000","4,184"
12849507,PAGOS POSAMAY II,BUENOS AIRES,1,1.VIP,2,"4,036","-2,179","0,000","1,985"
6149609,PAGOS POSAMAY III,BUENOS AIRES,1,1.VIP,2,"10,392","0,000","0,000","4,986"
6149705,PAGOS POSAMAY IV,BUENOS AIRES,1,5.D,6,"12,703","-0,552","0,000","8,380"
12749208,PAGOS PRES,BUENOS AIRES,1,N,2,"4,368","1,427","0,000","0,000"
12749425,PAGOS PRES II,BUENOS AIRES,1,N,2,"0,000","0,000","0,000","0,000"
12749250,PAGOS PRESTO,BUENOS AIRES,1,2.A,3,"6,323","1,000","0,000","3,785"
9849199,PAGOS PUNTO DE ENCUENTRO,MENDOZA,1,4.C,4,"2,001","0,000","0,000","1,990"
10349247,PAGOS PYL,MISIONES,1,1.VIP,2,"7,416","0,000","0,000","3,466"
12149163,PAGOS Q POLLO,SAN JUAN,1,N,2,"3,560","0,496","0,000","5,000"
9749685,PAGOS R&F,BUENOS AIRES,1,5.D,6,"0,878","0,000","0,000","1,000"
12949109,PAGOS RA,BUENOS AIRES,1,N,2,"1,193","0,818","0,000","0,000"
5849022,PAGOS RACO,TUCUMAN,1,5.D,6,"-0,136","0,000","0,000","4,909"
12749399,PAGOS RAFAEL NUNEZ,CORDOBA,1,N,2,"1,887","0,000","0,000","0,000"
13049324,PAGOS RAMOS,BUENOS AIRES,1,2.A,3,"7,319","0,000","0,000","2,000"
13049584,PAGOS RAMOS II,BUENOS AIRES,1,5.D,6,"14,604","0,000","0,000","14,000"
12449668,PAGOS RAWSON,SAN JUAN,1,N,2,"7,203","0,151","0,000","0,000"
8649098,PAGOS REGGIO PAN,MENDOZA,1,N,2,"3,710","0,000","0,000","0,000"
8749281,PAGOS RIOBAMBA,SAN LUIS,1,1.VIP,2,"5,237","0,000","0,000","8,000"
6149409,PAGOS RIVADAVIA,SAN JUAN,1,N,2,"0,000","0,000","0,000","0,000"
9749907,PAGOS RIVADAVIA,SAN LUIS,1,N,2,"0,640","-0,132","0,000","0,911"
10249497,PAGOS RIVADAVIA LA BANDA,SANTIAGO DEL ESTERO,1,1.VIP,2,"5,336","-0,046","0,000","2,803"
10349227,PAGOS RODRIGUEZ,BUENOS AIRES,1,N,2,"4,272","3,364","0,000","0,000"
10349345,PAGOS ROJAS,SAN LUIS,1,3.B,4,"6,572","0,000","0,000","8,922"
13049020,PAGOS ROMI,BUENOS AIRES,1,5.D,6,"0,000","0,000","0,000","0,000"
6149555,PAGOS SALTA,SAN JUAN,1,N,2,"0,894","0,000","0,000","0,000"
9749922,PAGOS SALTO,BUENOS AIRES,1,N,2,"-0,061","0,000","0,000","-0,017"
12049310,PAGOS SAN JERONIMO,CORDOBA,1,1.VIP,2,"4,465","2,000","0,000","2,265"
9749448,PAGOS SAN MARTIN,NEUQUEN,1,N,2,"0,000","0,000","0,000","0,000"
6149466,PAGOS SAN PABLO,MENDOZA,1,2.A,3,"3,804","1,772","0,000","7,571"
11949363,PAGOS SANOGASTA,LA RIOJA,1,2.A,3,"1,434","0,000","0,000","3,602"
12849409,PAGOS SANTA FE,BUENOS AIRES,1,N,2,"1,147","0,446","0,000","0,000"
12849493,PAGOS SANTA FE II,BUENOS AIRES,1,N,2,"3,247","0,500","0,000","0,000"
13049551,PAGOS SARANDI,BUENOS AIRES,1,N,2,"3,455","0,000","0,000","2,000"
8249186,PAGOS SDS,BUENOS AIRES,1,3.B,4,"2,243","0,000","0,000","5,000"
7149147,PAGOS SEGURO OCHOA,BUENOS AIRES,1,5.D,6,"-0,011","0,000","0,000","0,000"
12449997,PAGOS SENILLOSA,NEUQUEN,1,4.C,4,"1,649","0,534","0,000","3,000"
11949702,PAGOS SERGIO,BUENOS AIRES,1,2.A,3,"0,000","0,000","0,000","0,000"
11949729,PAGOS SERGIO,BUENOS AIRES,1,2.A,3,"6,738","6,374","0,000","10,000"
12849620,PAGOS SERGIO,BUENOS AIRES,1,N,2,"5,540","3,857","0,000","0,000"
11349047,PAGOS SERGIO IV,BUENOS AIRES,1,2.A,3,"2,917","0,000","0,000","4,000"
12849719,PAGOS SERGIO VI,BUENOS AIRES,1,2.A,3,"5,729","0,576","0,000","6,000"
12849965,PAGOS SERGIO VII,BUENOS AIRES,1,4.C,4,"0,000","0,000","0,000","4,000"
8749193,PAGOS SHAKINA,TIERRA DEL FUEGO,1,N,2,"8,380","0,796","0,000","0,000"
10349091,PAGOS SHOPPING,SAN LUIS,1,1.VIP,2,"0,967","1,761","0,000","1,000"
5849025,PAGOS SHOPPING SAN LUIS,SAN LUIS,1,1.VIP,2,"5,293","0,000","0,000","3,229"
12449543,PAGOS SIBILIN,CHACO,1,1.VIP,2,"1,407","0,000","0,000","2,808"
9749619,PAGOS SIBILIN II,CHACO,1,4.C,4,"0,876","0,490","0,000","0,000"
10349319,PAGOS SILVANA,BUENOS AIRES,1,2.A,3,"7,446","3,398","0,000","14,000"
12449761,PAGOS SMITH,BUENOS AIRES,1,4.C,4,"1,129","0,000","0,000","0,000"
10349195,PAGOS SOTO CUTRAL CO,NEUQUEN,1,4.C,4,"1,351","0,000","0,000","1,330"
12949257,PAGOS STELLA MARIS,BUENOS AIRES,1,2.A,3,"3,286","0,156","0,000","4,000"
10349451,PAGOS SUR,SANTA FE,1,4.C,4,"1,211","0,000","0,000","5,000"
7449248,PAGOS TAVERNITI ACCESO NORTE,TUCUMAN,1,4.C,4,"-0,185","0,000","0,000","0,825"
7449247,PAGOS TAVERNITI PERICO,JUJUY,1,5.D,6,"-0,200","0,000","0,000","4,928"
7449249,PAGOS TAVERNITI YERBA BUENA,TUCUMAN,1,5.D,6,"-0,199","0,000","0,000","3,834"
11949491,PAGOS TERESITA,CORRIENTES,1,N,2,"2,731","0,000","0,000","0,000"
9149110,PAGOS TINOGASTA,CAPITAL FEDERAL,1,3.B,4,"2,166","0,447","0,000","-0,588"
9849282,PAGOS TRITON,BUENOS AIRES,1,5.D,6,"5,475","0,000","0,000","-0,005"
5749041,PAGOS TUCUMAN,CAPITAL FEDERAL,1,N,2,"0,000","0,000","0,000","0,000"
7449170,PAGOS TUMLAND,FORMOSA,1,N,2,"1,573","0,000","0,000","0,000"
6149520,PAGOS UGARTECHE,MENDOZA,1,2.A,3,"7,701","-0,437","0,000","4,169"
6149422,PAGOS USPALLATA,MENDOZA,1,2.A,3,"5,541","5,314","0,000","0,000"
13049532,PAGOS VALDIVIA,BUENOS AIRES,1,N,2,"2,201","0,000","0,000","3,000"
12449607,PAGOS VALENTIN,FORMOSA,1,2.A,3,"1,890","1,050","0,000","1,892"
11949642,PAGOS VARGAS DIEGO,CHACO,1,5.D,6,"0,000","0,000","0,000","2,000"
7749014,PAGOS VELEZ SARFIELD,BUENOS AIRES,1,N,2,"0,687","0,528","0,000","0,000"
8049355,PAGOS VIAJANTES,MENDOZA,1,2.A,3,"2,363","1,860","0,000","16,977"
6149408,PAGOS VIDART,SAN JUAN,1,N,2,"0,000","0,000","0,000","0,000"
8149961,PAGOS VIEDMA,TIERRA DEL FUEGO,1,N,2,"3,700","1,743","0,000","0,000"
10349236,PAGOS VILLA REGINA,RIO NEGRO,1,N,2,"2,370","1,772","0,000","0,000"
12849555,PAGOS WAM,BUENOS AIRES,1,N,2,"3,483","0,590","0,000","0,000"
8949563,PAGOS WANDA,CHACO,1,N,2,"5,065","0,000","0,000","0,000"
12849544,PAGOS.COM DE FRAY M,CATAMARCA,1,N,2,"2,821","0,500","0,000","0,000"
9149129,PAGOS21,BUENOS AIRES,1,N,2,"0,000","0,000","0,000","0,000"
12849904,PAGOS21 II,BUENOS AIRES,1,N,2,"0,000","0,000","0,000","0,000"
6449315,PAGUE TODO,SANTA FE,1,N,2,"0,734","0,120","0,000","0,000"
8149839,PAGUE TODO II,SANTA FE,1,N,2,"0,184","0,000","0,000","0,000"
8149421,PAIS,ENTRE RIOS,1,4.C,4,"-0,076","0,000","0,000","4,874"
8249137,PAISAJES DEL NOROESTE,JUJUY,1,2.A,3,"3,017","0,446","0,000","4,000"
8149331,PAKTAR SRL SAN MIGUEL,BUENOS AIRES,1,N,2,"0,000","0,000","0,000","0,000"
11949435,PALIVILLE,SANTA FE,1,4.C,4,"-0,283","-0,096","0,000","3,841"
8249166,PALMIERI II,CORDOBA,1,4.C,4,"0,886","1,048","0,000","2,601"
